panel,method,row_order,row_label,row_type,col_order,col_label,col_type,value,value_label
logistics_flow,Random,6,M_WS,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,15,D_OEM1,downstream,26.97307615482596,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,16,D_OEM2,downstream,34.54289977429968,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,17,D_OEM3,downstream,34.54289977429968,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,18,D_OEM4,downstream,34.54289977429968,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,19,D_RS1,downstream,34.54289977429968,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,20,D_RS2,downstream,26.97307615482596,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,21,D_RS3,downstream,34.54289977429968,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,22,D_IC1,downstream,34.54289977429968,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,23,D_IC2,downstream,34.54289977429968,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,15,D_OEM1,downstream,27.276602824302422,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,16,D_OEM2,downstream,34.73091210402524,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,17,D_OEM3,downstream,34.73091210402524,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,18,D_OEM4,downstream,34.73091210402524,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,19,D_RS1,downstream,34.73091210402524,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,20,D_RS2,downstream,27.276602824302422,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,21,D_RS3,downstream,34.73091210402524,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,22,D_IC1,downstream,34.73091210402524,Mean logistics flow
logistics_flow,Random,7,M_HB,midstream,23,D_IC2,downstream,34.73091210402524,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,15,D_OEM1,downstream,21.3069610317693,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,16,D_OEM2,downstream,29.16556051311233,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,17,D_OEM3,downstream,29.16556051311233,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,18,D_OEM4,downstream,29.16556051311233,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,19,D_RS1,downstream,29.16556051311233,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,20,D_RS2,downstream,21.3069610317693,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,21,D_RS3,downstream,29.16556051311233,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,22,D_IC1,downstream,29.16556051311233,Mean logistics flow
logistics_flow,Random,8,M_GZ,midstream,23,D_IC2,downstream,29.16556051311233,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,15,D_OEM1,downstream,26.51149671413612,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,16,D_OEM2,downstream,34.08831171137161,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,17,D_OEM3,downstream,34.08831171137161,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,18,D_OEM4,downstream,34.08831171137161,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,19,D_RS1,downstream,34.08831171137161,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,20,D_RS2,downstream,26.51149671413612,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,21,D_RS3,downstream,34.08831171137161,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,22,D_IC1,downstream,34.08831171137161,Mean logistics flow
logistics_flow,Random,9,M_FQ,midstream,23,D_IC2,downstream,34.08831171137161,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,15,D_OEM1,downstream,26.6620023051999,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,16,D_OEM2,downstream,34.36496777321621,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,17,D_OEM3,downstream,34.36496777321621,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,18,D_OEM4,downstream,34.36496777321621,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,19,D_RS1,downstream,34.36496777321621,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,20,D_RS2,downstream,26.6620023051999,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,21,D_RS3,downstream,34.36496777321621,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,22,D_IC1,downstream,34.36496777321621,Mean logistics flow
logistics_flow,Random,10,M_ZZ,midstream,23,D_IC2,downstream,34.36496777321621,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,15,D_OEM1,downstream,26.572759358047797,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,16,D_OEM2,downstream,33.85987683838993,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,17,D_OEM3,downstream,33.85987683838993,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,18,D_OEM4,downstream,33.85987683838993,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,19,D_RS1,downstream,33.85987683838993,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,20,D_RS2,downstream,26.572759358047797,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,21,D_RS3,downstream,33.85987683838993,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,22,D_IC1,downstream,33.85987683838993,Mean logistics flow
logistics_flow,Random,11,M_SY,midstream,23,D_IC2,downstream,33.85987683838993,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,15,D_OEM1,downstream,21.843971436940304,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,16,D_OEM2,downstream,29.60606493139824,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,17,D_OEM3,downstream,29.60606493139824,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,18,D_OEM4,downstream,29.60606493139824,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,19,D_RS1,downstream,29.60606493139824,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,20,D_RS2,downstream,21.843971436940304,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,21,D_RS3,downstream,29.60606493139824,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,22,D_IC1,downstream,29.60606493139824,Mean logistics flow
logistics_flow,Random,12,M_SZ,midstream,23,D_IC2,downstream,29.60606493139824,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,15,D_OEM1,downstream,27.02723192289726,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,16,D_OEM2,downstream,34.649398520019055,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,17,D_OEM3,downstream,34.649398520019055,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,18,D_OEM4,downstream,34.649398520019055,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,19,D_RS1,downstream,34.649398520019055,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,20,D_RS2,downstream,27.02723192289726,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,21,D_RS3,downstream,34.649398520019055,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,22,D_IC1,downstream,34.649398520019055,Mean logistics flow
logistics_flow,Random,13,M_CC,midstream,23,D_IC2,downstream,34.649398520019055,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,15,D_OEM1,downstream,26.453475735652614,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,16,D_OEM2,downstream,33.84185134019937,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,17,D_OEM3,downstream,33.84185134019937,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,18,D_OEM4,downstream,33.84185134019937,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,19,D_RS1,downstream,33.84185134019937,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,20,D_RS2,downstream,26.453475735652614,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,21,D_RS3,downstream,33.84185134019937,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,22,D_IC1,downstream,33.84185134019937,Mean logistics flow
logistics_flow,Random,14,M_CQ,midstream,23,D_IC2,downstream,33.84185134019937,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,4,M_TJ,midstream,91.40627671639184,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,5,M_SH,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,6,M_WS,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,7,M_HB,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,8,M_GZ,midstream,84.77324441615262,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,9,M_FQ,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,10,M_ZZ,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,11,M_SY,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,12,M_SZ,midstream,88.09435390847713,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,13,M_CC,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,14,M_CQ,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,15,D_OEM1,downstream,,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,16,D_OEM2,downstream,,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,17,D_OEM3,downstream,,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,18,D_OEM4,downstream,,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,19,D_RS1,downstream,,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,20,D_RS2,downstream,,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,21,D_RS3,downstream,,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,22,D_IC1,downstream,,Mean logistics flow
logistics_flow,Rule-based,0,U_FQ,upstream,23,D_IC2,downstream,,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,4,M_TJ,midstream,91.40627671639184,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,5,M_SH,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,6,M_WS,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,7,M_HB,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,8,M_GZ,midstream,84.77324441615262,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,9,M_FQ,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,10,M_ZZ,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,11,M_SY,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,12,M_SZ,midstream,88.09435390847713,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,13,M_CC,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,14,M_CQ,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,15,D_OEM1,downstream,,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,16,D_OEM2,downstream,,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,17,D_OEM3,downstream,,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,18,D_OEM4,downstream,,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,19,D_RS1,downstream,,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,20,D_RS2,downstream,,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,21,D_RS3,downstream,,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,22,D_IC1,downstream,,Mean logistics flow
logistics_flow,Rule-based,1,U_BX,upstream,23,D_IC2,downstream,,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,4,M_TJ,midstream,91.40627671639184,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,5,M_SH,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,6,M_WS,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,7,M_HB,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,8,M_GZ,midstream,84.77324441615262,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,9,M_FQ,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,10,M_ZZ,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,11,M_SY,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,12,M_SZ,midstream,88.09435390847713,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,13,M_CC,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,14,M_CQ,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,15,D_OEM1,downstream,,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,16,D_OEM2,downstream,,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,17,D_OEM3,downstream,,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,18,D_OEM4,downstream,,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,19,D_RS1,downstream,,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,20,D_RS2,downstream,,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,21,D_RS3,downstream,,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,22,D_IC1,downstream,,Mean logistics flow
logistics_flow,Rule-based,2,U_TL,upstream,23,D_IC2,downstream,,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,4,M_TJ,midstream,91.40627671639184,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,5,M_SH,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,6,M_WS,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,7,M_HB,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,8,M_GZ,midstream,84.77324441615262,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,9,M_FQ,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,10,M_ZZ,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,11,M_SY,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,12,M_SZ,midstream,88.09435390847713,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,13,M_CC,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,14,M_CQ,midstream,105.76843550892777,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,15,D_OEM1,downstream,,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,16,D_OEM2,downstream,,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,17,D_OEM3,downstream,,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,18,D_OEM4,downstream,,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,19,D_RS1,downstream,,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,20,D_RS2,downstream,,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,21,D_RS3,downstream,,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,22,D_IC1,downstream,,Mean logistics flow
logistics_flow,Rule-based,3,U_WS,upstream,23,D_IC2,downstream,,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,15,D_OEM1,downstream,29.977562003146723,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,16,D_OEM2,downstream,41.18619679928882,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,17,D_OEM3,downstream,41.18619679928882,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,18,D_OEM4,downstream,41.18619679928882,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,19,D_RS1,downstream,41.18619679928882,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,20,D_RS2,downstream,29.977562003146723,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,21,D_RS3,downstream,41.18619679928882,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,22,D_IC1,downstream,41.18619679928882,Mean logistics flow
logistics_flow,Rule-based,4,M_TJ,midstream,23,D_IC2,downstream,41.18619679928882,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,15,D_OEM1,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,16,D_OEM2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,17,D_OEM3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,18,D_OEM4,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,19,D_RS1,downstream,47.266315824373066,Mean logistics flow
